1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅅㅜㄹㅣㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅅㅜㄹㅣㅎㅏㅁ
1 ,ㄱㅡㄹㅜㅌㅡㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅅㅜㄹㅣㅎㅏㅁ
1 ,ㄴㅏㅁㅜㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅅㅜㄹㅣㅎㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㄱㅏㅁㅗㄹㅏㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㄷㅡㄹㅐㄱㅅㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㄱㅏㅁㅗㄹㅏㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㄷㅡㄹㅐㄱㅅㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㄱㅏㅁㅗㄹㅏㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㄷㅡㄹㅐㄱㅅㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㄹㅡㄹ ㅈㅏㅅㅣㄴㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㄷㅔㄹㅕㄱㅏㅁ
1 ,ㅇㅏㅇㅣㅅㅑㄴㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㄱㅏㄷㅣㅇㅓㄴㅈㅡㄹㅡㄹ ㅈㅏㅂㅇㅏㅇㅗㄹㅏㄱㅗ ㅈㅔㅇㅏㄴㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㄹㅗㅋㅔㅅㅇㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㄴㅓㄱㅜㄹㅣㄹㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㅂㅐㅌㅓㄹㅣㄹㅡㄹ ㅅㅜㄱㅓㅎㅏㄹㅕ ㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㄱㅏㄷㅣㅇㅓㄴㅈㅡㄹㅡㄹ ㅅㅏㄹㄹㅕㅈㅜㄹㅕ ㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㅇㅏㅇㅅㅣㅁㅇㅡㄹ ㄱㅏㅈㅣㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄴㅐㅂㅜㄴㅇㅡㄹ ㅇㅣㄹㅇㅡㅋㅣㅁ
1 ,ㅋㅡㄹㅐㄱㅡㄹㄹㅣㄴㅇㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㅂㅜㄹㅁㅏㄴㅇㅡㄹ ㅌㅗㄹㅗㅎㅏㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㄴㅡㄴ ㄱㅡㄹㅜㅌㅡㄹㅡㄹ ㄲㅗㄷㅡㄱㅕ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㄴㅡㄴ ㄴㅏㅁㅜㄹㅡㄹ ㄲㅗㄷㅡㄱㅕ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㄴㅡㄴ ㅇㅛㄴㄷㅜㄹㅡㄹ ㅁㅜㄹㅕㄱㅎㅘㅅㅣㅋㅣㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㄴㅡㄴ ㄱㅏㅁㅗㄹㅏㅇㅔㄱㅔ ㅂㅗㄱㅅㅜㅎㅏㄹㅓ ㄱㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㅇㅛㄴㄷㅜㄹㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄹㅗㅋㅔㅅㅇㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄱㅡㄹㅜㅌㅡㄹㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄴㅏㅁㅜㄹㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄴㅓㄱㅜㄹㅣㄹㅡㄹ ㅅㅐㅇㅍㅗㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㅇㅛㄴㄷㅜㄹㅡㄹ ㄱㅏㅁㅇㅗㄱㅇㅔ ㄱㅏㄷㅜㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄹㅗㅋㅔㅅㅇㅡㄹ ㄱㅏㅁㅇㅗㄱㅇㅔ ㄱㅏㄷㅜㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㄴㅓㄱㅜㄹㅣㄹㅡㄹ ㄱㅏㅁㅇㅗㄱㅇㅔ ㄱㅏㄷㅜㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㄹㅗㅋㅔㅅㅇㅔㄱㅔ ㄱㅘㄱㅓㅅㅏㄹㅡㄹ ㅁㅏㄹㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㄴㅓㄱㅜㄹㅣㅇㅔㄱㅔ ㄱㅘㄱㅓㅅㅏㄹㅡㄹ ㅁㅏㄹㅎㅏㅁ
1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㄱㅘㄱㅓㅅㅏㄹㅡㄹ ㅁㅏㄹㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㄱㅘㄱㅓㅅㅏㄹㅡㄹ ㅁㅏㄹㅎㅏㅁ
1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㄱㅡㄹㅜㅌㅡㅇㅔㄱㅔ ㅎㅘㅅㅏㄹ ㅈㅗㅈㅗㅇ ㅈㅏㅇㅊㅣㄹㅡㄹ ㄱㅏㅈㅕㄷㅏㄷㅏㄹㄹㅏㄱㅗ ㅁㅏㄹㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㄱㅡㄹㅜㅌㅡㅇㅔㄱㅔ ㅎㅘㅅㅏㄹ ㅈㅗㅈㅗㅇ ㅈㅏㅇㅊㅣㄹㅡㄹ ㄱㅏㅈㅕㄷㅏㄷㅏㄹㄹㅏㄱㅗ ㅁㅏㄹㅎㅏㅁ
1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㄴㅏㅁㅜㅇㅔㄱㅔ ㅎㅘㅅㅏㄹ ㅈㅗㅈㅗㅇ ㅈㅏㅇㅊㅣㄹㅡㄹ ㄱㅏㅈㅕㄷㅏㄷㅏㄹㄹㅏㄱㅗ ㅁㅏㄹㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㄴㅏㅁㅜㅇㅔㄱㅔ ㅎㅘㅅㅏㄹ ㅈㅗㅈㅗㅇ ㅈㅏㅇㅊㅣㄹㅡㄹ ㄱㅏㅈㅕㄷㅏㄷㅏㄹㄹㅏㄱㅗ ㅁㅏㄹㅎㅏㅁ
1 ,ㅋㅡㄹㅐㄱㅡㄹㄹㅣㄴㅇㅡㄴ ㅇㅛㄴㄷㅜㅇㅔㄱㅔ ㅎㅘㅅㅏㄹ ㅈㅗㅈㅗㅇ ㅈㅏㅇㅊㅣㄹㅡㄹ ㄱㅏㅈㅕㄷㅏ ㅈㅜㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄹㅡㄹ ㅊㅓㄷㅏㄴㅎㅏㅁ
1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄹㅡㄹ ㅊㅓㄷㅏㄴㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄹㅡㄹ ㅊㅓㄷㅏㄴㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄹㅗㅋㅔㅅㅇㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄴㅓㄱㅜㄹㅣㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄱㅡㄹㅜㅌㅡㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㅋㅡㄹㅐㄱㅡㄹㄹㅣㄴㅇㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㄴㅏㅁㅜㄴㅡㄴ ㅇㅜㅈㅜㅅㅓㄴㅇㅡㄹ ㅌㅏㄱㅗ ㅌㅏㄹㅊㅜㄹㅎㅏㅁ
1 ,ㅌㅔㅇㅣㅈㅓㅍㅔㅇㅣㅅㅡㄴㅡㄴ ㅈㅜㄱㅇㅡㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㅇㅔㄱㅗㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㅇㅛㄴㄷㅜㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㄱㅡㄹㅜㅌㅡㄴㅡㄴ ㅇㅔㄱㅗㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㄱㅡㄹㅜㅌㅡㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㄴㅏㅁㅜㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㄴㅏㅁㅜㄴㅡㄴ ㅇㅔㄱㅗㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㅋㅡㄹㅐㄱㅡㄹㄹㅣㄴㅇㅡㄴ ㅇㅔㄱㅗㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㅋㅡㄹㅐㄱㅡㄹㄹㅣㄴㅇㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㅇㅢ ㅎㅐㅇㅅㅓㅇㅇㅡㄹㅗ ㅇㅣㄷㅗㅇㅎㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅈㅏㅅㅣㄴㅇㅣ ㅅㅔㄹㄹㅔㅅㅡㅌㅣㅇㅓㄹㅇㅣㅁㅇㅡㄹ ㅂㅏㄺㅎㅣㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅈㅏㅅㅣㄴㅇㅣ ㅅㅔㄹㄹㅔㅅㅡㅌㅣㅇㅓㄹㅇㅣㅁㅇㅡㄹ ㅂㅏㄺㅎㅣㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄴ ㅇㅔㄱㅗㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㄴㅡㄴ ㅇㅔㄱㅗㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㅅㅡㅌㅏㄹㅗㄷㅡㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅏㅂㅓㅈㅣㄹㅡㄹ ㅇㅝㄴㅁㅏㅇㅎㅏㅁ
1 ,ㄱㅏㅁㅗㄹㅏㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅔㄱㅔ ㅎㅐㅇㅅㅓㅇㅇㅡㄹ ㄸㅓㄴㅏㄹ ㄱㅓㅅㅇㅡㄹ ㅈㅗㅇㅇㅛㅇㅎㅏㅁ
1 ,ㄱㅏㅁㅗㄹㅏㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅔㄱㅔ ㅎㅐㅇㅅㅓㅇㅇㅡㄹ ㄸㅓㄴㅏㄹ ㄱㅓㅅㅇㅡㄹ ㅈㅗㅇㅇㅛㅇㅎㅏㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㄴㅡㄴ ㄱㅏㅁㅗㄹㅏㄹㅡㄹ ㅈㅜㄱㅇㅣㄹㅕㅎㅏㅁ
1 ,ㄴㅔㅂㅠㄹㄹㅏㅇㅘ ㄱㅏㅁㅗㄹㅏㄴㅡㄴ ㅅㅓㄹㅗㅇㅔ ㄷㅐㅎㅐ ㅇㅣㅎㅐㅎㅏㅁ
1 ,ㄷㅡㄹㅐㄱㅅㅡㅇㅘ ㅁㅐㄴㅌㅣㅅㅡㄴㅡㄴ ㅅㅓㄹㅗㅇㅔ ㄷㅐㅎㅐ ㅇㅣㅎㅐㅎㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅔㄱㅔ ㅈㅏㅅㅣㄴㄱㅘ ㅎㅏㅁㄲㅔ ㅎㅏㅈㅏㄱㅗ ㅈㅔㅇㅏㄴㅎㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅔㄱㅔ ㅈㅏㅅㅣㄴㄱㅘ ㅎㅏㅁㄲㅔ ㅎㅏㅈㅏㄱㅗ ㅈㅔㅇㅏㄴㅎㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅔㄱㅔ ㅈㅏㅅㅣㄴㄱㅘ ㅎㅏㅁㄲㅔ ㅎㅏㅈㅏㄱㅗ ㅈㅔㅇㅏㄴㅎㅏㅁ
1 ,ㅍㅣㅌㅓ ㅋㅟㄹㅇㅢ ㅇㅏㅂㅓㅈㅣㄴㅡㄴ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅔㄱㅔ ㅈㅏㅅㅣㄴㄱㅘ ㅎㅏㅁㄲㅔ ㅎㅏㅈㅏㄱㅗ ㅈㅔㅇㅏㄴㅎㅏㅁ
1 ,ㅇㅔㄱㅗㄴㅡㄴ ㅍㅣㅌㅓ ㅋㅟㄹㅇㅔㄱㅔ ㅈㅏㅅㅣㄴㅇㅣ ㅅㅡㅌㅏㄹㅗㄷㅡㅇㅢ ㅇㅓㅁㅓㄴㅣㅇㅔㄱㅔ ㅇㅏㅁㅅㅔㅍㅗㄹㅡㄹ ㅅㅣㅁㅇㅓㅆㄷㅏㄱㅗ ㅂㅏㄺㅎㅣㅁ
